Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2015-10-14,110.21,46.68,32.8,544.83,179.51,199.29,1994.24,18.03,1.1473,1184.81,16.9,113.81
2015-10-15,111.86,47.01,32.75,562.44,184.96,202.35,2023.86,16.05,1.1382,1182.7,16.89,113.29
2015-10-16,111.04,47.51,33.04,570.76,185.18,203.27,2033.11,15.05,1.1346,1176.9,16.39,112.49
2015-10-19,111.73,47.62,33.59,573.15,185.74,203.37,2033.66,14.98,1.1324,1170.3,15.7,112.02
2015-10-20,113.77,47.77,33.44,560.88,185.51,203.11,2030.77,15.75,1.1344,1175.7,16.33,112.73
2015-10-21,113.76,47.2,33.37,555.77,179.7,201.85,2018.94,16.7,1.1336,1166.7,15.85,111.73
2015-10-22,115.5,48.03,34.4,563.91,183.56,205.26,2052.51,14.45,1.1106,1165.65,16.12,111.69
2015-10-23,119.08,52.87,34.9,599.03,185.5,207.51,2075.15,14.46,1.1014,1163.86,16.52,111.5
2015-10-26,115.28,54.25,34.59,608.61,187.01,207.0,2071.18,15.29,1.1056,1162.8,16.01,111.43
2015-10-27,114.55,53.69,34.47,611.01,186.31,206.6,2065.89,15.43,1.1048,1166.55,16.04,111.68
2015-10-28,119.27,53.98,34.71,617.1,191.32,208.95,2090.35,14.33,1.092,1155.7,15.89,110.78
2015-10-29,120.53,53.36,34.03,626.55,189.89,208.83,2089.41,14.61,1.0976,1145.51,15.12,109.72
2015-10-30,119.5,52.64,33.86,625.9,187.5,207.93,2079.36,15.07,1.1005,1142.0,14.96,109.3
2015-11-02,121.18,53.24,34.11,628.35,189.68,210.39,2104.05,14.15,1.1013,1133.35,15.02,108.59
2015-11-03,122.57,54.15,34.31,625.31,190.69,211.0,2109.79,14.54,1.0966,1117.21,14.94,106.98
2015-11-04,122.0,54.4,34.15,640.95,191.65,210.36,2102.31,15.51,1.0862,1107.06,14.62,105.97
2015-11-05,120.92,54.38,34.0,655.65,192.02,210.15,2099.93,15.05,1.0881,1103.55,14.08,105.64
2015-11-06,121.06,54.92,33.84,659.37,199.17,210.04,2099.2,14.33,1.0738,1088.26,13.46,104.1
2015-11-09,120.57,54.16,33.35,655.49,196.76,208.08,2078.58,16.52,1.0749,1091.71,13.83,104.4
2015-11-10,116.77,53.51,33.21,659.68,197.81,208.56,2081.72,15.29,1.0723,1089.51,13.47,104.18
2015-11-11,116.11,53.65,32.86,673.25,197.39,207.74,2075.0,16.06,1.0743,1085.76,13.65,103.83
2015-11-12,115.72,53.32,32.4,665.6,192.77,204.84,2045.97,18.37,1.0817,1084.65,13.47,103.85
2015-11-13,112.34,52.84,32.11,642.35,190.39,202.54,2023.04,20.08,1.0777,1083.26,13.619,103.56
2015-11-16,114.175,53.765,32.1,647.81,192.16,205.62,2053.19,18.16,1.0684,1082.46,13.74,103.71
2015-11-17,113.69,52.97,32.64,643.3,190.57,205.47,2050.44,18.84,1.0641,1069.96,13.08,102.34
2015-11-18,117.29,53.85,33.16,663.54,193.66,208.73,2083.58,16.85,1.0658,1070.76,13.49,102.43
2015-11-19,118.78,53.94,34.3,661.27,193.03,208.55,2081.24,16.99,1.0732,1082.0,13.97,103.56
2015-11-20,119.3,54.19,34.66,668.45,191.47,209.3108,2089.17,15.47,1.0643,1077.71,13.4,103.09
2015-11-23,117.75,54.19,34.48,678.99,189.19,209.07,2086.59,15.62,1.0634,1068.94,13.33,102.26
2015-11-24,118.88,54.25,34.36,671.15,188.67,209.35,2089.14,15.93,1.064,1075.11,13.84,102.94
2015-11-25,118.03,53.69,34.45,675.34,189.15,209.32,2088.87,15.19,1.0626,1071.01,13.71,102.46
2015-11-27,117.81,53.93,34.46,673.26,190.47,209.56,2090.11,15.12,1.059,1058.41,13.45,101.25
2015-11-30,118.3,54.35,34.77,664.8,190.02,208.69,2080.41,16.13,1.0563,1064.02,13.76,101.92
2015-12-01,117.34,55.22,35.09,679.06,193.07,210.68,2102.63,14.67,1.0631,1069.11,14.16,102.28
2015-12-02,116.28,55.21,34.83,676.01,190.26,208.529,2079.51,15.91,1.0611,1053.31,13.79,100.69
2015-12-03,115.2,54.2,34.04,666.25,185.2,205.61,2049.62,18.11,1.0938,1062.17,14.083,101.76
2015-12-04,119.03,55.91,34.935,672.64,189.99,209.62,2091.69,14.81,1.0884,1086.61,14.83,104.02
2015-12-07,118.28,55.81,34.985,669.83,185.49,208.35,2077.07,15.84,1.0835,1069.99,14.2,102.67
2015-12-08,118.23,55.79,34.75,677.33,182.92,206.949,2063.59,17.6,1.0893,1074.31,14.08,102.84
2015-12-09,115.62,54.98,34.81,664.79,180.71,205.34,2047.62,19.61,1.1025,1072.81,14.27,102.64
2015-12-10,116.17,55.27,34.77,662.32,182.11,205.87,2052.23,19.34,1.094,1071.14,14.21,102.55
2015-12-11,113.18,54.06,34.27,640.15,176.56,201.88,2012.37,24.39,1.0987,1074.51,14.38,103.11
2015-12-14,112.48,55.14,34.47,657.91,176.4,202.9008,2021.94,22.73,1.099,1062.6,13.56,101.79
2015-12-15,110.49,55.2,35.18,658.64,182.01,205.0308,2043.41,20.95,1.0927,1060.36,13.63,101.52
2015-12-16,111.34,56.13,35.3,675.77,186.21,208.03,2073.07,17.86,1.0911,1072.56,14.17,102.75
2015-12-17,108.98,55.7,34.91,670.65,182.61,204.86,2041.89,18.94,1.0825,1051.36,13.34,100.5
2015-12-18,106.03,54.13,33.865,664.14,175.49,200.0208,2005.55,20.7,1.0865,1065.81,13.635,102.04
2015-12-21,107.33,54.83,34.24,664.51,177.75,201.67,2021.15,18.7,1.0912,1078.06,13.76,103.15
2015-12-22,107.23,55.35,34.73,663.15,180.05,203.5,2038.97,16.6,1.0954,1071.96,13.68,102.61
2015-12-23,108.61,55.82,35.0,663.7,182.95,206.02,2064.29,15.57,1.0909,1070.1,13.965,102.31
2015-12-24,108.03,55.67,34.98,662.79,182.47,205.68,2060.99,15.74,1.0969,1075.13,14.27,103.05
2015-12-28,106.82,55.95,34.93,675.2,181.62,205.21,2056.5,16.91,1.0965,1068.65,13.79,102.27
2015-12-29,108.74,56.55,35.44,693.97,183.53,207.4,2078.36,16.08,1.0917,1068.61,13.95,102.2
2015-12-30,107.32,56.31,34.99,689.07,182.01,205.93,2063.36,17.29,1.0929,1060.7,13.66,101.42
2015-12-31,105.26,55.48,34.45,675.89,180.23,203.87,2043.94,18.21,1.086,1060.91,13.72,101.46
2016-01-04,105.35,54.8,33.99,636.99,177.14,201.0192,2012.66,20.7,1.0829,1074.3,14.09,102.89
2016-01-05,102.71,55.05,33.83,633.79,174.09,201.36,2016.71,19.34,1.0746,1077.26,14.02,103.18
2016-01-06,100.7,54.05,33.08,632.65,169.84,198.82,1990.26,20.59,1.0778,1094.3,14.25,104.67
2016-01-07,96.45,52.17,31.84,607.94,164.62,194.05,1943.09,24.99,1.0934,1109.1,14.88,106.15
2016-01-08,96.96,52.33,31.51,607.05,163.94,191.923,1922.03,27.01,1.0929,1103.84,14.52,105.68
2016-01-11,98.53,52.3,32.06,617.74,165.73,192.11,1923.67,24.3,1.0859,1093.86,13.92,104.74
2016-01-12,99.96,52.78,32.68,617.89,165.71,193.6608,1938.68,22.47,1.0854,1086.66,13.61,104.21
2016-01-13,97.39,51.64,31.91,581.81,158.99,188.83,1890.28,25.22,1.0873,1093.11,13.61,104.72
2016-01-14,99.52,53.11,32.74,593.0,161.39,191.93,1921.84,23.95,1.0864,1077.6,13.13,103.02
2016-01-15,97.13,50.99,29.76,570.18,155.61,187.81,1880.33,27.02,1.0914,1088.71,13.085,104.08
2016-01-19,96.66,50.56,29.8,574.48,156.82,188.06,1881.33,26.05,1.0905,1086.72,12.47,103.98
2016-01-20,96.79,50.79,29.59,571.77,153.75,185.65,1859.33,27.59,1.0889,1100.62,12.85,105.37
2016-01-21,96.3,50.48,29.66,575.02,151.65,186.69,1868.99,26.69,1.0872,1101.21,12.91,105.49
2016-01-22,101.42,52.29,29.925,596.38,156.86,190.52,1906.9,22.34,1.0794,1097.91,13.03,105.0
2016-01-25,99.44,51.79,29.6,596.53,151.12,187.64,1877.08,24.15,1.0847,1107.66,13.38,106.08
2016-01-26,99.99,52.17,29.94,601.25,154.45,190.2,1903.63,22.5,1.0869,1120.17,13.97,107.29
2016-01-27,93.42,51.22,29.81,583.35,153.72,188.13,1882.95,23.11,1.0891,1125.19,14.2,107.69
2016-01-28,94.09,52.055,29.97,635.35,157.06,189.11,1893.36,22.42,1.0937,1114.74,13.86,106.54
2016-01-29,97.34,55.09,31.02,587.0,161.56,193.7208,1940.24,20.2,1.0834,1117.64,14.21,106.9492
2016-02-01,96.43,54.71,30.82,574.81,159.65,193.65,1939.38,19.98,1.0886,1128.46,14.65,108.05
2016-02-02,94.48,53.0,29.8,552.1,151.7,190.16,1903.03,21.98,1.0916,1128.71,14.3,108.09
2016-02-03,96.35,52.16,29.34,531.07,152.68,191.3,1912.53,21.65,1.1103,1142.53,15.35,109.25
2016-02-04,96.6,52.0,29.77,536.26,156.49,191.6,1915.45,21.84,1.1206,1155.36,16.15,110.57
2016-02-05,94.02,50.16,29.04,502.13,156.47,187.95,1880.05,23.38,1.1156,1173.29,17.05,112.32
2016-02-08,95.01,49.41,28.82,488.1,149.25,185.42,1853.44,26.0,1.1195,1190.76,17.47,113.83
2016-02-09,94.99,49.28,28.81,482.07,148.25,185.43,1852.21,26.54,1.1291,1188.46,16.75,113.58
2016-02-10,94.27,49.71,28.23,490.48,147.23,185.27,1851.86,26.29,1.1289,1197.11,17.14,114.46
2016-02-11,93.7,49.69,28.22,503.82,140.69,182.86,1829.08,28.14,1.1321,1246.51,18.37,119.0592
2016-02-12,93.99,50.5,28.64,507.08,146.13,186.63,1864.78,25.4,1.1258,1237.66,18.84,118.36
2016-02-16,96.64,51.09,28.78,521.1,149.02,189.78,1895.58,24.11,1.1141,1199.96,17.21,114.77
2016-02-17,98.12,52.42,29.47,534.1,150.94,192.88,1926.82,22.31,1.1127,1208.76,17.82,115.48
2016-02-18,96.26,52.19,29.42,525.0,147.73,192.09,1917.83,21.64,1.1103,1231.95,18.9,118.29
2016-02-19,96.04,51.82,28.71,534.9,146.91,192.0,1917.78,20.53,1.1132,1227.81,18.38,117.58
2016-02-22,96.88,52.65,29.35,559.5,148.79,194.78,1945.5,19.38,1.1026,1208.36,18.53,115.49
2016-02-23,94.69,51.18,28.8,552.94,144.91,192.32,1921.27,20.98,1.1017,1227.06,18.92,117.22
2016-02-24,96.1,51.36,29.19,554.04,145.56,193.2,1929.8,20.72,1.1011,1228.96,19.11,117.61
2016-02-25,96.76,52.1,29.62,555.15,148.25,195.54,1951.7,19.11,1.1021,1234.26,19.39,117.92
2016-02-26,96.91,51.3,29.8,555.23,150.25,195.0892,1948.05,19.81,1.0931,1222.21,18.69,117.11
2016-02-29,96.69,50.88,29.59,552.52,149.53,193.56,1932.23,20.55,1.0871,1237.76,19.38,118.64
2016-03-01,100.53,52.58,30.37,579.04,154.65,198.11,1978.35,17.7,1.0864,1231.86,18.57,117.77
2016-03-02,100.75,52.95,30.54,580.21,154.2,199.0,1986.45,17.09,1.0866,1239.91,19.0508,118.68
2016-03-03,101.5,52.35,30.58,577.49,155.33,199.775,1993.4,16.7,1.0955,1263.31,19.82,120.73
2016-03-04,103.01,52.03,30.63,575.14,156.84,200.43,1999.99,16.86,1.1001,1259.06,19.71,120.54
2016-03-07,101.87,51.03,30.94,562.8,155.35,200.59,2001.76,17.35,1.1012,1267.01,20.4,121.14
2016-03-08,101.03,51.65,30.56,560.26,151.6,198.4,1979.26,18.67,1.1009,1260.71,19.42,120.58
2016-03-09,101.12,52.84,30.865,559.47,149.91,199.38,1989.26,18.34,1.0997,1252.56,19.51,119.58
2016-03-10,101.17,52.05,31.25,558.93,151.02,199.54,1989.57,18.05,1.1176,1271.06,20.38,121.5
2016-03-11,102.26,53.07,31.76,569.61,153.94,202.76,2022.19,16.5,1.115,1248.06,19.98,119.41
2016-03-14,102.52,53.17,31.43,573.37,153.49,202.5,2019.64,16.92,1.1104,1234.9,19.12,117.87
2016-03-15,104.58,53.59,31.65,577.02,152.03,202.17,2015.93,16.84,1.1108,1232.0,19.53,117.96
2016-03-16,105.97,54.35,31.69,574.27,150.54,203.34,2027.22,14.99,1.1222,1262.7,20.86,120.59
2016-03-17,105.8,54.66,31.98,559.44,152.91,204.63,2040.59,14.44,1.1317,1257.15,20.43,120.13
2016-03-18,105.92,53.49,32.68,552.08,157.6,204.38,2049.58,14.02,1.1267,1254.59,20.61,119.8
2016-03-21,105.91,53.86,32.34,553.98,156.29,204.67,2051.6,13.79,1.1239,1243.29,20.57,118.96
2016-03-22,106.72,54.07,32.32,560.48,154.2,204.56,2049.8,14.17,1.1214,1248.0,20.58,119.31
2016-03-23,106.13,53.97,32.0,569.63,154.08,203.2092,2036.71,14.94,1.1183,1219.8,19.03,116.61
2016-03-24,105.67,54.21,31.88,582.95,153.0,203.12,2035.94,14.74,1.1173,1216.19,19.46,116.33
2016-03-28,105.19,53.54,31.9,579.87,153.84,203.24,2037.05,15.24,1.1193,1220.65,19.42,116.6
2016-03-29,107.68,54.71,32.38,593.86,155.03,205.1208,2055.01,13.82,1.1289,1241.8,20.54,118.76
2016-03-30,109.56,55.05,32.71,598.69,156.5,206.02,2063.95,13.56,1.1336,1224.45,20.23,117.1
2016-03-31,108.99,55.23,32.35,593.64,156.98,205.52,2059.74,13.95,1.1378,1231.95,19.97,117.64
2016-04-01,109.99,55.57,32.45,598.5,159.82,206.92,2072.78,13.1,1.1386,1222.11,20.12,116.93
2016-04-04,111.12,55.43,32.0,593.19,157.77,206.25,2066.13,14.12,1.139,1214.65,19.53,116.15
2016-04-05,109.81,54.56,31.9,586.14,155.35,204.1892,2045.17,15.42,1.1382,1230.69,20.13,117.66
2016-04-06,110.96,55.12,32.08,602.08,155.19,206.42,2066.66,14.09,1.1397,1221.85,20.15,116.94
2016-04-07,108.54,54.46,31.55,591.43,150.41,203.95,2041.91,16.16,1.1375,1240.29,20.78,118.61
2016-04-08,108.66,54.42,31.63,594.6,150.28,204.4992,2047.6,15.36,1.1399,1240.01,21.44,118.43
2016-04-11,109.02,54.31,31.67,595.93,152.2,204.0201,2041.99,16.26,1.1406,1257.55,22.7,120.03
2016-04-12,110.44,54.65,31.86,603.17,154.31,205.92,2061.72,14.85,1.1384,1255.56,22.88,120.05
2016-04-13,112.04,55.35,32.13,614.82,159.85,208.0008,2082.42,13.84,1.1272,1242.76,22.25,118.77
2016-04-14,112.1,55.36,31.8,620.75,160.91,208.01,2082.78,13.72,1.1266,1227.01,21.6,117.11
2016-04-15,109.85,55.65,31.46,625.89,158.52,207.78,2080.73,13.62,1.128,1233.66,22.2,117.92
2016-04-18,107.48,56.46,31.65,635.35,159.02,209.2392,2094.34,13.35,1.1312,1231.15,22.18,117.74
2016-04-19,106.91,56.39,31.6,627.9,162.65,209.9,2100.8,13.24,1.1356,1250.1,23.26,119.58
2016-04-20,107.13,55.59,32.0,632.99,166.98,210.1,2102.4,13.28,1.1295,1243.3,22.84,118.97
2016-04-21,105.97,55.78,31.97,631.0,165.32,208.97,2091.48,13.95,1.1286,1248.46,23.25,119.42
2016-04-22,105.68,51.78,31.64,620.5,166.75,208.97,2091.58,13.22,1.123,1231.91,22.59,117.89
2016-04-25,105.08,52.11,31.39,626.2,165.09,208.61,2087.79,14.08,1.1263,1237.5,22.46,118.23
2016-04-26,104.35,51.44,31.4,616.88,165.84,208.9192,2091.7,13.96,1.1298,1242.59,22.99,118.7
2016-04-27,97.82,50.94,31.75,606.57,166.92,209.35,2095.15,13.77,1.1319,1245.7,23.24,119.04
2016-04-28,94.83,49.9,31.11,602.0,164.29,207.4475,2075.81,15.22,1.1351,1266.08,24.2775,121.29
2016-04-29,93.74,49.87,30.28,659.59,164.11,206.3308,2065.3,15.7,1.1454,1293.36,25.83,123.65
2016-05-02,93.64,50.61,30.61,683.85,166.18,207.97,2081.43,14.68,1.1529,1291.21,25.39,123.24
2016-05-03,95.18,49.78,30.36,671.32,163.14,206.1592,2063.37,15.6,1.1495,1285.6,24.66,122.96
2016-05-04,94.19,49.87,29.85,670.9,160.07,205.01,2051.12,16.05,1.1485,1279.11,23.41,122.21
2016-05-05,93.24,49.94,29.9,659.09,159.53,204.97,2050.63,15.91,1.1404,1277.66,24.18,122.07
2016-05-06,92.72,50.39,30.04,673.95,158.85,205.72,2057.14,14.72,1.1402,1288.3,25.13,123.18
2016-05-09,92.79,50.07,29.8,679.75,157.51,205.8892,2058.69,14.57,1.1381,1263.46,23.52,120.65
2016-05-10,93.42,51.02,30.14,703.07,161.42,208.45,2084.39,13.63,1.1368,1266.0,24.4,120.98
2016-05-11,92.51,51.05,30.06,713.23,159.42,206.5,2064.46,14.69,1.1425,1277.31,25.05,122.12
2016-05-12,90.34,51.51,29.76,717.93,158.07,206.56,2064.11,14.41,1.1375,1263.11,24.55,121.16
2016-05-13,90.52,51.08,29.91,709.92,155.34,204.76,2046.61,15.04,1.1305,1273.2,24.79,121.71
2016-05-16,93.88,51.83,30.39,710.66,155.38,206.78,2066.66,14.68,1.1316,1273.46,25.24,121.8
2016-05-17,93.49,50.51,29.98,695.27,154.65,204.8508,2047.21,15.57,1.1311,1279.6,25.58,122.22
2016-05-18,94.56,50.81,29.99,697.45,159.94,204.91,2047.63,15.95,1.1215,1257.9,23.56,120.1
2016-05-19,94.2,50.32,29.63,698.52,154.7,204.2,2040.04,16.33,1.1202,1254.1,23.96,119.87
2016-05-20,95.22,50.62,30.15,702.8,154.51,205.49,2052.32,15.2,1.1222,1251.91,24.05,119.71
2016-05-23,96.43,50.03,30.23,696.75,155.45,205.21,2048.04,15.82,1.1216,1248.49,23.78,119.37
2016-05-24,97.9,51.59,31.06,704.2,157.59,207.87,2076.06,14.42,1.114,1226.5,22.47,117.3
2016-05-25,99.62,52.12,31.39,708.35,161.25,209.28,2090.54,13.9,1.1153,1223.78,23.03,116.98
2016-05-26,100.41,51.89,31.49,714.91,159.22,209.34,2090.1,13.43,1.1192,1219.75,22.95,116.58
2016-05-27,100.35,52.32,31.57,712.24,159.53,210.24,2099.06,13.12,1.1114,1212.15,22.28,115.62
2016-05-31,99.86,53.0,31.59,722.79,159.48,209.84,2096.96,14.19,1.1129,1214.69,22.58,116.06
2016-06-01,98.46,52.85,31.66,719.44,159.97,210.27,2099.33,14.2,1.1185,1212.4,22.72,115.94
2016-06-02,97.72,52.48,31.76,728.24,159.28,210.91,2105.26,13.63,1.1149,1210.49,22.77,115.67
2016-06-03,97.92,51.79,31.62,725.54,155.67,210.28,2099.13,13.47,1.1365,1244.09,25.33,118.88
2016-06-06,98.63,52.13,31.68,726.73,157.06,211.35,2109.41,13.65,1.1351,1244.86,25.45,118.92
2016-06-07,99.03,52.1,31.88,723.74,155.17,211.68,2112.13,14.05,1.1356,1243.39,25.11,118.82
2016-06-08,98.94,52.04,31.89,726.64,154.64,212.37,2119.12,14.08,1.1392,1261.76,25.93,120.58
2016-06-09,99.65,51.62,31.94,727.65,153.17,212.08,2115.48,14.64,1.1314,1268.4,26.33,121.25
2016-06-10,98.83,51.48,32.04,717.91,149.89,210.07,2096.07,17.03,1.1249,1273.8,25.96,121.74
2016-06-13,97.34,50.14,32.17,715.24,148.63,208.4492,2079.06,20.97,1.129,1283.65,25.91,122.64
2016-06-14,97.46,49.83,32.14,719.3,146.19,208.04,2075.32,20.5,1.1206,1285.46,25.34,122.77
2016-06-15,97.14,49.69,31.61,714.26,146.16,207.75,2071.5,20.14,1.1257,1291.11,26.32,123.68
2016-06-16,97.55,50.39,31.69,717.51,146.63,208.37,2077.99,19.37,1.1223,1278.59,25.485,122.38
2016-06-17,95.33,50.13,31.76,706.39,145.64,206.52,2071.22,19.41,1.1274,1298.21,25.79,123.95
2016-06-20,95.1,50.07,32.17,714.01,147.75,207.85,2083.25,18.37,1.131,1289.75,25.64,123.21
2016-06-21,95.91,51.19,32.32,715.82,148.35,208.44,2088.9,18.48,1.124,1268.06,24.93,120.84
2016-06-22,95.55,50.99,32.29,710.6,148.14,208.1,2085.45,21.17,1.1295,1265.91,25.5,120.9
2016-06-23,96.1,51.91,32.99,722.08,152.66,210.81,2113.32,17.25,1.1385,1255.25,25.22,120.11
2016-06-24,93.4,49.83,31.55,698.96,141.86,203.13,2037.41,25.76,1.1115,1315.48,26.71,126.01
2016-06-27,92.04,48.43,30.72,691.36,139.51,199.6,2000.54,23.85,1.1022,1324.39,27.06,126.68
2016-06-28,93.59,49.44,31.19,707.95,142.41,203.1997,2036.09,18.75,1.1065,1312.11,26.6,125.32
2016-06-29,94.4,50.54,31.93,715.6,145.5,206.66,2070.77,16.64,1.1123,1318.51,27.15,125.84
2016-06-30,95.6,51.17,32.8,715.62,148.58,209.475,2098.86,15.63,1.1104,1321.78,27.71,126.47
2016-07-01,95.89,51.16,32.75,725.68,148.25,209.9208,2102.95,14.77,1.1135,1341.91,29.05,128.41
2016-07-05,94.99,51.17,32.68,728.1,144.45,208.41,2088.55,15.58,1.1075,1355.69,29.64,129.47
2016-07-06,95.53,51.38,32.97,737.61,145.58,209.66,2099.73,14.96,1.1099,1363.51,30.57,130.23
2016-07-07,95.94,51.38,33.2,736.57,147.0,209.526,2097.9,14.76,1.1059,1360.2,29.61,129.74
2016-07-08,96.68,52.3,34.0,745.81,150.38,212.65,2129.9,13.2,1.1052,1366.4,30.54,130.52
2016-07-11,96.98,52.59,34.38,753.78,152.19,213.4,2137.16,13.54,1.1056,1354.85,30.6,129.29
2016-07-12,97.42,53.21,34.94,748.21,156.92,214.95,2152.14,13.55,1.1057,1331.25,29.4,127.15
2016-07-13,96.87,53.51,35.01,742.63,157.92,214.92,2152.43,13.04,1.1088,1342.45,30.37,128.32
2016-07-14,98.79,53.74,35.2,741.2,162.54,216.12,2163.75,12.82,1.1118,1334.7,30.21,127.33
2016-07-15,98.78,53.7,35.07,735.44,161.64,215.83,2161.74,12.67,1.1034,1337.45,29.87,126.84
2016-07-18,99.83,53.96,35.05,736.07,163.33,216.4092,2166.89,12.44,1.1071,1328.39,29.98,127.04
2016-07-19,99.87,53.09,35.15,739.95,161.41,216.19,2163.78,11.97,1.1021,1331.73,29.67,127.21
2016-07-20,99.96,55.91,35.69,745.72,161.77,217.085,2173.02,11.77,1.1013,1315.51,27.99,125.39
2016-07-21,99.43,55.8,34.27,744.43,160.05,216.265,2165.17,12.74,1.1023,1330.7,28.87,127.3
2016-07-22,98.66,56.57,34.66,744.86,160.41,217.24,2175.03,12.02,1.0973,1322.01,28.78,126.35
2016-07-25,97.34,56.73,34.69,739.61,160.51,216.65,2168.48,12.87,1.099,1315.15,27.73,125.47
2016-07-26,96.67,56.76,35.09,735.59,161.16,216.75,2169.18,13.05,1.0986,1319.84,28.5,126.0
2016-07-27,102.95,56.19,34.83,736.67,160.99,216.52,2166.58,12.83,1.1055,1339.42,29.8,128.03
2016-07-28,104.34,56.21,34.77,752.61,160.53,216.77,2170.06,12.72,1.1074,1335.47,29.75,127.66
2016-07-29,104.21,56.68,34.86,758.81,158.81,217.12,2173.6,11.87,1.117,1350.59,30.59,128.98
2016-08-01,106.05,56.58,34.85,767.74,158.18,216.94,2170.84,12.44,1.1159,1352.85,30.93,129.22
2016-08-02,104.48,56.58,34.56,760.58,156.06,215.5492,2157.03,13.37,1.1225,1363.2,31.32,130.27
2016-08-03,105.79,56.97,34.25,754.64,158.34,216.18,2163.79,12.86,1.1147,1357.5,30.94,129.65
2016-08-04,105.87,57.39,34.58,760.77,158.05,216.4097,2164.25,12.42,1.1128,1360.8,31.23,129.87
2016-08-05,107.48,57.96,34.98,765.98,162.09,218.18,2182.87,11.39,1.1085,1335.09,30.23,127.55
2016-08-08,108.37,58.06,35.04,766.56,162.83,218.05,2180.89,11.5,1.109,1335.1,30.5,127.44
2016-08-09,108.81,58.2,34.92,768.31,163.44,218.18,2181.74,11.66,1.1117,1340.3101,30.76,127.96
2016-08-10,108.0,58.02,34.53,768.56,162.19,217.64,2175.49,12.05,1.1174,1346.27,31.3,128.56
2016-08-11,107.93,58.3,34.68,771.24,163.86,218.65,2185.79,11.68,1.1135,1338.39,31.04,127.67
2016-08-12,108.18,57.94,34.57,772.56,163.25,218.46,2184.05,11.55,1.1158,1335.71,31.05,127.4
2016-08-15,109.48,58.12,34.91,768.49,165.55,219.09,2190.15,11.81,1.1183,1338.91,30.86,127.84
2016-08-16,109.38,57.44,35.21,764.04,165.65,217.96,2178.15,12.64,1.1276,1345.7,30.81,128.47
2016-08-17,109.22,57.56,35.02,764.63,165.67,218.37,2182.22,12.19,1.1286,1348.1801,30.37,128.5
2016-08-18,109.08,57.6,34.97,764.46,166.06,218.86,2187.02,11.43,1.1352,1351.9301,30.75,129.11
2016-08-19,109.36,57.62,35.24,757.31,166.23,218.54,2183.87,11.34,1.1325,1341.22,29.96,127.97
2016-08-22,108.51,57.67,35.36,759.48,166.26,218.53,2182.64,12.27,1.1315,1338.27,29.46,127.78
2016-08-23,108.85,57.89,35.4,762.45,166.08,218.97,2186.9,12.38,1.1303,1337.35,29.02,127.76
2016-08-24,108.03,57.95,35.15,757.25,165.3,217.85,2175.44,13.45,1.1261,1323.25,26.97,126.34
2016-08-25,107.57,58.17,35.09,759.22,165.9,217.7,2172.47,13.63,1.1279,1321.2,27.31,126.23
2016-08-26,106.94,58.03,35.26,769.0,165.97,217.29,2169.04,13.65,1.1195,1320.85,27.18,126.05
2016-08-29,106.82,58.1,35.55,771.29,166.87,218.3608,2180.38,12.94,1.1188,1323.01,27.24,126.3
2016-08-30,106.0,57.89,35.7,767.58,169.37,218.0,2176.12,13.12,1.1141,1310.65,25.9,125.03
2016-08-31,106.1,57.46,35.89,769.16,169.46,217.38,2170.95,13.42,1.1156,1308.45,25.49,124.78
2016-09-01,106.73,57.59,36.02,770.62,168.51,217.39,2170.86,13.48,1.1196,1313.47,26.42,125.29
2016-09-02,107.73,57.67,36.08,772.44,169.18,218.37,2179.98,11.98,1.1153,1324.65,27.35,126.57
2016-09-06,107.7,57.61,36.57,788.87,169.33,219.0308,2186.48,12.02,1.1252,1349.5601,28.68,128.71
2016-09-07,108.36,57.66,36.46,784.48,169.67,219.01,2186.16,11.94,1.1237,1344.88,28.52,128.27
2016-09-08,105.52,57.43,36.44,784.06,171.66,218.51,2181.3,12.51,1.1258,1337.95,27.9,127.59
2016-09-09,103.13,56.21,35.44,760.14,168.57,213.28,2127.81,17.5,1.1229,1327.6899,26.41,126.75
2016-09-12,105.44,57.05,36.08,771.49,171.06,216.34,2159.04,15.16,1.1232,1327.15,27.04,126.59
2016-09-13,107.95,56.53,35.61,761.01,167.0,213.23,2127.02,17.85,1.1217,1318.61,26.06,125.75
2016-09-14,111.77,56.26,35.62,761.09,166.16,213.15,2125.77,18.14,1.1249,1322.6,26.01,126.18
2016-09-15,115.57,57.19,36.56,769.69,168.08,215.28,2147.26,16.3,1.1241,1313.8,26.18,125.37
2016-09-16,114.92,57.25,37.67,778.52,166.0,213.37,2139.16,15.37,1.1153,1310.0601,25.96,125.06
2016-09-19,113.58,56.93,37.16,775.1,166.21,213.41,2139.12,15.53,1.1173,1313.22,26.09,125.32
2016-09-20,113.57,56.81,37.14,780.22,166.47,213.42,2139.76,15.92,1.1152,1314.6,26.06,125.44
2016-09-21,113.55,57.76,37.45,789.74,167.03,215.82,2163.12,13.3,1.1185,1336.45,27.9,127.27
2016-09-22,114.62,57.82,37.55,804.7,168.02,217.18,2177.18,12.02,1.1207,1336.67,27.74,127.57
2016-09-23,112.71,57.43,37.19,805.75,165.13,215.99,2164.69,12.29,1.1222,1337.21,27.02,127.65
