Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
2012-03-19,18.3551,18.7906,21.9426,23.7158,26.6029,28.0605,,29.6452,30.1707
2012-03-20,19.9117,20.0569,22.5808,24.5351,26.8036,27.9067,20.4634,29.5347,30.1906
2012-03-21,20.0254,19.9884,22.2153,23.8469,26.3995,27.915,20.2087,29.3456,30.0161
2012-03-22,21.9103,21.7818,23.2811,24.6912,26.8547,27.7949,28.3918,29.098,29.8809
2012-03-23,21.6583,21.4089,23.0418,24.5618,27.1415,27.9956,28.3787,28.9346,29.5503
2012-03-26,21.3398,20.7327,22.5298,24.0264,26.4403,27.3286,28.1908,28.7834,29.4847
2012-03-27,22.3987,21.9371,23.1202,24.5071,26.8169,27.6946,27.9575,28.452,29.1622
2012-03-28,23.0813,22.4938,23.817,25.0767,27.1119,28.0072,27.8955,28.7188,29.4152
2012-03-29,25.3609,25.145,25.5859,26.4843,28.1803,28.8746,28.305,29.1269,29.8108
2012-03-30,22.5463,21.7053,23.2501,24.7146,26.9599,27.8038,28.3466,29.0729,29.7002
2012-04-02,21.2165,20.1897,21.7124,23.2848,26.0733,27.161,27.7296,28.544,29.2329
2012-04-03,22.2736,21.4658,22.6028,24.0232,26.6746,27.5693,27.7171,28.4162,29.1966
2012-04-04,25.8591,25.9895,25.8134,26.873,28.5511,29.1218,28.4727,29.2537,29.9435
2012-04-05,25.5879,25.1563,25.7115,26.7824,28.2582,28.8184,29.2091,29.4359,29.8419
2012-04-10,30.6779,33.894,30.3396,30.326,30.8243,30.9177,29.6695,30.1499,30.3938
2012-04-11,29.4908,30.6437,29.4012,29.9116,30.2308,30.3726,30.3238,30.2618,30.5246
2012-04-12,27.6118,27.6263,27.611,28.6201,29.9432,30.1709,30.2776,30.1806,30.455
2012-04-13,29.4063,30.0946,29.3784,29.9297,31.2896,31.5728,30.5026,30.9851,31.0267
2012-04-16,28.8612,32.4593,28.8305,29.7924,30.9969,31.3125,31.3006,31.1618,31.3254
2012-04-17,26.5949,30.9597,26.5828,27.7714,29.4076,30.0493,30.768,30.6411,30.7025
2012-04-18,27.6847,32.9711,27.6702,28.5747,30.1622,30.8495,30.275,30.616,30.6452
2012-04-19,28.2848,,28.2064,29.1352,30.9137,31.5297,30.629,30.6511,30.7575
2012-04-20,26.2312,,26.0613,27.1887,29.8187,30.7437,30.6903,30.5262,30.5775
2012-04-23,29.9723,29.8904,30.1391,,31.842,32.4009,31.4219,31.2848,31.1485
2012-04-24,28.6556,28.5245,28.8648,29.6523,30.6464,31.4493,31.2492,31.212,31.1216
2012-04-25,27.4003,27.1263,27.7493,28.5327,29.6616,30.5843,30.6009,30.6099,30.6779
2012-04-26,26.6216,26.1933,27.0643,28.0688,29.3424,30.3755,30.2382,30.2632,30.4023
2012-04-27,25.4795,24.8801,25.9875,27.0336,28.4056,29.5411,29.6696,29.8214,29.9489
2012-04-30,26.9511,26.7552,27.0486,27.8194,29.2021,30.2664,29.7938,29.8902,29.9066
2012-05-02,28.0126,28.6002,27.8048,28.4442,29.6776,30.6335,30.1893,30.1052,30.0987
2012-05-03,27.6802,27.8597,27.628,28.1677,29.2404,30.3448,30.0058,30.0281,29.932
2012-05-04,29.3836,30.49,29.1129,29.2066,30.0513,30.8479,30.3794,30.2347,30.1342
2012-05-07,28.9223,30.4636,28.7211,28.8902,29.7023,30.5223,30.3297,30.2816,30.1189
2012-05-08,31.3226,33.9321,31.0513,30.8058,31.4638,31.9592,31.1241,30.6905,30.4896
2012-05-09,31.2083,32.9745,31.0698,31.4208,31.9951,32.3566,31.6497,31.2084,30.9214
2012-05-10,29.1479,29.9748,29.1006,30.0864,30.8573,31.5319,31.4051,31.1784,30.7241
2012-05-11,28.3851,28.6502,28.3744,29.3062,30.33,31.0583,30.9816,30.7193,30.2535
2012-05-14,31.6946,38.0689,31.6383,31.5444,32.1307,32.4291,31.4782,31.1797,30.5306
2012-05-15,33.3144,43.7273,33.2837,32.8268,33.3019,33.3611,32.3827,31.7716,31.063
2012-05-16,33.1165,39.3942,33.1158,33.1598,33.7041,34.0003,32.7744,32.151,31.4749
2012-05-17,34.4776,,34.4618,34.6732,35.2668,35.168,33.7459,33.1782,32.5356
2012-05-18,33.1087,,32.8791,34.5646,35.5711,35.6832,34.7283,33.9931,33.5351
2012-05-21,31.0253,30.2785,32.7199,,34.2289,34.587,34.4687,33.9791,33.4936
2012-05-22,30.0057,29.3263,31.2354,31.9995,32.7566,33.5172,33.6126,33.4197,32.9638
2012-05-23,32.8618,32.1735,33.8773,34.3466,34.909,35.6599,34.6339,34.413,33.8401
2012-05-24,31.4557,30.3902,32.7363,33.4104,34.2909,35.5896,35.0752,34.5062,34.1164
2012-05-25,30.225,28.5969,31.83,32.8721,34.1275,35.3226,34.8888,34.5478,34.0263
2012-05-28,31.7697,30.2994,32.6579,33.4876,34.283,35.37,35.0549,34.7469,34.1435
2012-05-29,31.4097,29.4245,32.4184,33.1861,33.9324,35.227,34.9179,34.6723,34.1889
2012-05-30,34.5137,33.1123,35.1308,35.4941,35.9679,36.7905,36.1611,35.8262,35.0143
2012-05-31,34.9478,32.7012,35.7757,36.15,36.6299,37.0931,36.684,36.1573,35.5398
2012-06-01,36.3842,34.3254,37.0318,37.4088,37.6893,38.1745,37.2603,36.8233,36.0872
2012-06-04,36.4531,34.4829,36.8212,37.2754,37.9737,38.415,37.4347,36.8547,36.2752
2012-06-05,34.5733,31.632,35.0192,35.9486,36.8507,37.4473,36.8879,36.4415,35.9334
2012-06-06,31.5809,29.8976,31.7931,32.9648,33.8488,35.6231,35.2865,35.0442,34.8946
2012-06-07,31.4338,29.9828,31.5814,32.5381,33.4312,34.9463,34.7703,34.2636,33.9629
2012-06-08,30.3723,27.2382,30.6154,31.7523,32.8048,34.4398,34.3702,33.8822,33.6159
2012-06-11,31.9884,34.33,31.9093,32.696,33.507,35.2647,34.7443,34.0961,33.7839
2012-06-12,32.3906,32.6144,32.3859,32.9816,33.653,35.2456,34.9172,34.3752,33.8375
2012-06-13,33.8572,33.0719,33.8662,33.9295,34.2217,35.3651,34.985,34.4904,34.04
2012-06-14,33.0104,,33.1037,33.3159,33.5421,35.0456,34.9329,34.5417,34.1027
2012-06-15,33.7295,,33.8126,34.0445,33.9832,35.3118,34.9594,34.6808,34.2027
2012-06-18,29.4574,29.6038,30.7406,31.8975,33.824,34.1325,34.0137,33.8045,
2012-06-19,27.6446,27.6924,28.5645,29.6078,31.7543,32.5042,32.6773,32.7831,32.7598
2012-06-20,26.9415,26.926,27.8927,29.1683,31.3833,32.0366,32.0654,32.2585,31.7994
2012-06-21,25.4639,25.3088,27.1165,28.4921,31.2017,31.6221,31.7305,32.0245,31.5636
2012-06-22,25.1664,24.8321,27.01,28.6297,31.2222,31.7524,31.8666,32.1199,31.2809
2012-06-25,27.6497,27.1609,28.6229,30.0695,32.5287,32.578,32.5951,32.9112,31.3545
2012-06-26,28.0456,27.6393,28.6857,29.9592,32.1371,32.6915,32.8913,33.0271,32.2185
2012-06-27,27.5359,27.478,27.6104,28.7443,31.0603,31.9232,32.2265,32.3905,32.1276
2012-06-28,28.0598,28.083,28.0354,29.1662,31.3571,31.5848,31.9038,32.2245,31.416
2012-06-29,24.9463,24.3662,25.4381,26.7747,29.279,30.1105,30.8098,31.2166,31.9443
2012-07-02,24.992,25.0301,24.9729,26.1878,28.7861,29.5414,30.062,30.5494,30.0241
2012-07-03,23.685,23.3493,23.8241,25.174,27.8937,28.8954,29.5363,30.1022,30.0408
2012-07-04,24.4457,24.1209,24.558,26.077,29.0349,29.9623,29.9341,30.6062,29.7945
2012-07-05,24.4531,23.5232,24.7158,26.429,29.4612,30.1872,30.4952,31.0891,30.3162
2012-07-06,25.5759,24.3395,25.8628,27.4152,30.3165,30.8863,31.1733,31.5865,30.5695
2012-07-09,25.5973,24.7425,25.7036,27.3051,30.4605,31.1825,31.5534,31.8968,31.3131
2012-07-10,24.6397,22.814,24.8138,26.5887,29.5239,30.6779,31.2757,31.788,31.3975
2012-07-11,24.1292,22.217,24.2685,26.1404,29.1649,30.3094,30.9843,31.4912,31.2116
2012-07-12,24.0824,22.0382,24.1926,26.1648,29.4731,30.3879,30.9422,31.522,31.0347
2012-07-13,22.6093,20.5622,22.6873,25.0679,28.2186,29.5987,30.4626,31.2439,31.2188
2012-07-16,22.1692,21.5714,22.174,24.6136,27.8798,29.4294,30.1209,30.9261,30.7331
2012-07-17,21.7236,22.9508,21.7204,24.3774,27.8016,29.1307,29.9864,30.788,30.6656
2012-07-18,20.3562,23.3554,20.318,22.8653,26.6189,28.1019,29.399,30.4186,30.8092
2012-07-19,20.8276,,20.663,22.7695,26.4892,28.0068,29.1401,30.0148,30.1537
2012-07-20,24.2212,,23.967,25.8133,28.7941,29.8223,30.0251,30.7485,29.8338
2012-07-23,28.0807,27.6753,29.0146,,31.2591,32.0977,31.8237,32.3633,30.8152
2012-07-24,28.4455,27.9951,29.2684,30.0425,31.69,32.4149,32.4574,32.9398,31.9932
2012-07-25,27.1793,26.4532,28.2432,29.2259,30.8805,32.1064,32.2012,32.7221,32.0151
2012-07-26,25.635,24.9511,26.4635,27.351,29.145,30.2091,31.255,31.8936,32.2338
2012-07-27,25.3165,24.8768,25.7658,26.7392,28.6572,29.4975,30.4681,31.1093,30.8941
2012-07-30,26.4643,26.7068,26.3111,26.8197,28.488,29.3583,30.1872,30.7368,30.5141
2012-07-31,28.0088,28.5309,27.7264,28.0566,29.3214,30.278,30.5186,31.0755,30.4829
2012-08-01,28.1002,29.4242,27.4788,27.6948,28.9013,29.8381,30.5619,31.1805,31.1059
2012-08-02,26.4001,26.1755,26.4862,27.6342,29.319,30.0214,30.6109,31.2699,30.522
2012-08-03,23.803,23.3306,23.9553,25.1287,27.1051,28.0721,29.995,30.7379,31.5514
2012-08-06,24.2352,24.3711,24.2088,25.3213,27.148,28.5021,29.5632,30.49,30.7073
2012-08-07,23.869,23.6333,23.9063,24.9921,26.7513,28.3835,29.4208,30.4973,31.0292
2012-08-08,23.678,22.9393,23.7723,24.9487,26.7641,28.0129,29.2232,30.2389,30.9378
2012-08-09,23.3366,21.1683,23.5515,24.8739,26.5283,28.1409,29.0075,30.1089,30.7796
2012-08-10,22.7486,19.9931,22.9602,24.5629,26.2671,27.8844,28.9344,30.0206,30.5418
2012-08-13,23.4531,23.2553,23.4595,24.7997,26.4652,27.9406,28.8263,29.7843,30.4543
2012-08-14,23.2459,21.1464,23.2878,24.7268,26.4762,27.9536,28.811,29.8057,30.5023
2012-08-15,23.5481,20.6832,23.5792,25.2369,26.8071,28.3065,29.0241,29.9893,30.3866
2012-08-16,23.1306,,23.7689,25.1651,26.6591,28.4526,29.2966,30.2754,30.4773
2012-08-17,21.4456,,22.157,24.0402,26.2864,28.0882,29.1788,30.1333,30.6254
2012-08-20,22.1476,22.4027,24.3321,,26.5987,28.4986,29.1797,30.0183,30.4992
2012-08-21,22.1925,22.3068,24.3288,25.3448,26.4236,28.525,29.4296,30.2675,30.8095
2012-08-22,25.1159,25.0926,26.5309,27.0072,28.3659,30.0555,30.5882,31.2873,31.2805
2012-08-23,24.3861,24.2204,26.1448,26.9326,28.1512,29.9387,30.655,31.3818,32.0094
2012-08-24,24.6392,24.3564,26.2078,27.0904,28.1892,29.916,30.6054,31.397,31.7294
2012-08-27,24.3156,23.7249,25.4806,26.5898,27.8876,29.5284,30.4982,31.2198,31.6974
2012-08-28,24.868,24.2233,25.8692,26.7987,27.9785,29.7099,30.6553,31.2042,31.2594
2012-08-29,25.7209,25.2449,26.3217,27.1755,28.4341,30.0289,31.1208,31.3371,30.885
2012-08-30,27.1621,26.7906,27.5471,28.077,28.9666,30.5701,31.5862,31.5841,30.8484
2012-08-31,25.7034,25.121,26.1975,27.1494,28.0377,29.5037,31.0313,31.4167,31.2518
2012-09-03,26.652,26.3978,26.7784,27.3065,27.9218,29.7232,30.8951,31.4111,30.732
2012-09-04,27.755,28.1821,27.5744,27.7863,28.3267,30.2797,30.8428,31.3388,30.8245
2012-09-05,27.6615,28.6978,27.2909,27.4632,28.0904,29.5328,30.6699,31.0827,30.9918
2012-09-06,23.1125,22.8896,23.1767,24.5899,25.3589,27.4664,29.3476,30.0588,31.076
2012-09-07,21.8266,20.4418,22.1449,23.5628,24.7816,26.8954,28.2466,29.2645,29.4745
2012-09-10,23.4869,23.2141,23.5212,24.3812,25.5277,27.5064,28.5913,29.6747,29.3475
2012-09-11,23.9199,25.0089,23.8089,24.4672,25.3785,27.3381,28.7925,29.6898,29.7104
2012-09-12,23.6536,23.1774,23.6894,24.1617,24.9513,26.9721,28.188,29.3604,29.5991
2012-09-13,23.5096,24.2867,23.465,24.2907,25.1848,26.9335,28.2555,29.3487,29.5844
2012-09-14,21.1062,19.0263,21.1852,22.5213,23.7716,25.6337,27.5699,29.0878,29.6159
2012-09-17,20.9384,21.8933,20.9306,22.3322,23.6592,25.8016,27.3055,28.9278,29.2198
2012-09-18,21.0614,22.7575,21.0569,22.3985,23.7992,26.0473,27.4199,29.014,29.3568
2012-09-19,20.2909,22.6173,20.268,21.6719,23.1181,25.4457,27.2719,28.9098,29.3766
2012-09-20,20.1276,,20.0041,21.4439,22.9737,25.2289,26.9825,29.0183,29.4183
2012-09-21,19.2445,,19.0068,20.559,22.243,24.41,26.6241,28.9116,29.337
2012-09-24,19.8013,19.4066,20.5846,22.1531,24.462,26.9002,,28.4824,28.9615
2012-09-25,19.7747,19.3377,20.4564,22.0971,24.2053,26.5935,21.3464,28.483,28.9289
2012-09-26,22.2323,22.0141,22.5104,23.7549,25.8261,27.2256,21.8204,29.1217,28.9612
2012-09-27,22.4909,22.2568,22.7343,23.9235,25.6638,27.5005,21.8396,29.2585,29.3653
2012-09-28,23.3836,23.405,23.365,24.5478,26.0409,27.7464,27.5294,29.4908,29.3553
2012-10-01,22.8698,22.7133,22.9477,24.0084,25.4299,27.4483,27.9375,28.9877,29.5463
2012-10-02,23.1473,23.0355,23.1939,24.0697,25.4349,27.2378,27.5648,28.9547,29.1996
2012-10-03,22.1253,21.1831,22.4445,23.6019,25.2584,27.1781,28.3598,28.8105,29.141
2012-10-04,21.9957,20.9461,22.2904,23.6145,25.2492,27.2202,28.2757,28.7701,29.0488
2012-10-05,20.3484,18.7058,20.7218,22.2448,24.184,26.2474,28.186,28.7354,29.2075
2012-10-08,21.58,20.5721,21.7043,23.0941,24.805,26.5539,27.6337,28.5692,28.8813
2012-10-09,22.9493,23.1685,22.9274,23.9976,25.3322,26.9503,28.0026,28.8351,29.0074
2012-10-10,22.67,22.4239,22.6887,24.0037,25.2406,27.0575,28.1128,28.8238,28.8337
2012-10-11,21.5761,20.7584,21.6213,23.0303,24.4153,26.6672,27.9973,28.4458,28.5925
2012-10-12,21.8817,20.7589,21.9254,23.4431,24.765,26.4537,27.6595,28.0783,28.065
2012-10-15,21.4496,22.4657,21.4413,22.836,24.4131,26.2302,27.492,27.8347,28.1327
2012-10-16,20.4001,21.7186,20.3966,21.8808,23.2476,25.6093,26.9537,27.54,27.821
2012-10-17,19.8775,21.4797,19.8538,21.4616,22.955,25.1002,26.4602,26.9138,27.4897
2012-10-18,19.5805,,19.4454,21.1829,22.7461,24.7065,26.1751,26.6752,27.2198
2012-10-19,20.5996,,20.4217,21.7209,23.2764,25.3788,26.3819,27.1104,27.4173
2012-10-22,21.2613,20.9349,22.0122,,23.6427,25.5554,26.8947,27.3814,27.8018
2012-10-23,23.3924,23.2714,23.6169,23.1689,24.6805,26.0704,27.0202,27.8211,27.993
2012-10-24,22.7611,22.3679,23.3439,22.9309,24.461,26.1186,27.3305,27.6343,28.1505
2012-10-25,22.4852,22.0517,23.0146,22.6714,24.2721,26.0057,27.0957,27.5091,27.9833
2012-10-26,22.137,21.5421,22.7391,22.2999,24.0476,25.8757,26.991,27.3959,27.9175
2012-10-29,23.2166,22.9315,23.3937,22.7563,24.2655,25.8971,26.9164,27.4523,27.9016
2012-10-30,21.8978,21.3031,22.2083,21.8071,23.4778,25.3722,26.6534,27.0094,27.7682
2012-10-31,22.2123,22.253,22.1937,21.7754,23.5837,25.2724,26.25,26.5469,27.4062
2012-11-01,21.2117,20.8936,21.3329,21.1156,23.0363,24.8603,25.9164,26.2291,27.32
2012-11-02,20.5608,19.9629,20.7524,20.6667,22.5874,24.2767,25.2793,25.9476,26.9112
2012-11-05,22.216,23.1544,22.0302,21.4844,23.4011,24.7902,25.5135,26.1588,26.7528
2012-11-06,21.7924,22.9723,21.5984,21.2227,23.0401,24.7046,25.5622,26.2213,26.9862
2012-11-07,23.2841,25.4181,22.9922,22.2147,23.8799,24.9755,25.6675,26.4069,26.9214
2012-11-08,23.0951,24.3439,22.9609,22.5125,24.1422,25.2171,26.0954,26.6397,27.238
2012-11-09,22.57,22.3162,22.5907,22.3295,24.1078,25.5898,26.0437,26.6978,27.1702
2012-11-12,22.7101,24.4142,22.6526,22.4544,24.0437,25.3961,26.1086,26.733,27.2092
2012-11-13,21.8471,24.2569,21.7938,21.7469,23.5956,25.2545,25.9499,26.5515,27.1127
2012-11-14,21.5292,25.0549,21.4851,21.385,23.563,24.8202,25.6925,26.3931,26.9621
2012-11-15,21.9773,,21.9034,21.7337,23.7863,24.9753,25.8192,26.513,26.9482
2012-11-16,22.1719,,22.1614,22.132,23.6863,25.1161,26.1018,26.6577,27.0329
2012-11-19,19.6356,19.6664,19.9085,,22.1451,24.2494,25.7107,26.1005,26.9434
2012-11-20,18.7696,18.7846,19.0603,20.3576,21.4926,23.6269,24.7818,25.5407,26.0607
2012-11-21,17.8461,17.841,18.1605,19.5968,20.9951,23.168,24.4654,25.0831,25.7247
2012-11-22,17.4423,17.4098,17.7969,19.2844,20.7241,23.0268,24.153,24.9154,25.5662
2012-11-23,17.7473,17.71,17.9603,19.5307,20.8239,23.0044,23.9907,24.7976,25.48
2012-11-26,18.4984,18.4715,18.5534,19.9756,21.2658,23.2989,24.3287,25.0595,25.5259
2012-11-27,17.699,17.4735,18.055,19.5937,20.9227,23.1206,24.2482,25.0845,25.6394
2012-11-28,17.2555,17.069,17.4928,19.1587,20.4806,22.8952,24.2929,24.9112,25.6233
2012-11-29,16.4854,16.3072,16.6706,18.4546,19.7806,22.2491,23.7772,24.5339,25.4683
2012-11-30,16.5548,16.2828,16.7867,18.49,19.7712,22.1407,23.5226,24.3188,25.1557
2012-12-03,17.3112,17.4633,17.2344,18.7516,19.9662,22.2949,23.5271,24.3127,25.2287
2012-12-04,17.2837,17.4541,17.212,18.8361,20.0027,22.3015,23.49,24.259,25.2668
2012-12-05,17.3906,17.2212,17.4492,19.0328,20.1463,22.4216,23.5431,24.3039,25.3155
2012-12-06,16.9937,16.513,17.1304,18.8177,19.8496,22.2135,23.4512,24.2764,25.5442
2012-12-07,17.2026,16.3829,17.3929,19.0624,20.0098,22.4182,23.4149,24.292,25.5083
2012-12-10,17.4025,17.0706,17.4441,19.143,20.1262,22.5302,23.4543,24.3749,25.6632
2012-12-11,17.0262,16.762,17.0523,18.8039,19.8516,22.121,23.2568,24.19,25.6099
2012-12-12,17.0471,16.1861,17.1108,18.7954,19.8361,22.1281,23.4822,24.2397,25.322
2012-12-13,16.9542,15.4337,17.0359,19.0864,20.2852,22.5732,23.6117,24.441,25.5906
2012-12-14,16.4818,14.7411,16.5476,18.8094,19.8867,22.3816,23.586,24.4097,25.7998
2012-12-17,16.4617,16.3384,16.4626,18.7057,19.9566,22.3992,23.5351,24.3756,25.7521
2012-12-18,15.8638,17.5137,15.8594,18.4205,19.5278,22.1066,23.4322,24.4192,25.7308
2012-12-19,15.6463,19.0415,15.6085,17.8499,19.3063,22.0859,23.4772,24.6446,25.682
2012-12-20,15.7568,,15.5829,17.5623,19.1176,21.9934,23.6389,24.6379,25.9156
2012-12-21,17.8926,,17.7405,18.7438,20.2022,22.6758,24.0016,25.0365,26.1806
2012-12-27,18.2289,17.7644,18.7047,20.1162,22.7865,24.2248,25.0903,26.4477,
2012-12-28,21.3534,21.3173,21.3846,22.0199,24.118,24.6225,25.3849,26.5778,27.0792
2013-01-02,18.3628,18.2658,18.3965,19.5836,21.8862,24.1142,24.7753,26.2117,26.7876
2013-01-03,17.54,17.0067,17.6915,19.1787,21.5665,22.96,24.0756,25.2832,26.0402
2013-01-04,16.0708,14.4981,16.4246,18.4189,21.0705,22.6054,23.7812,25.1266,25.9963
2013-01-07,16.818,15.9782,16.9214,18.9151,21.3198,22.8311,23.8175,25.0745,26.0022
2013-01-08,16.8999,16.0811,16.9791,18.945,21.2883,22.7356,23.7401,25.0598,26.0339
2013-01-09,16.1474,15.0634,16.2269,18.4208,20.932,22.465,23.4119,24.9527,25.8637
2013-01-10,16.1155,15.1055,16.1705,18.49,20.9458,22.2739,23.3489,24.8763,25.7844
2013-01-11,15.5715,14.2532,15.6219,17.7848,20.44,21.9334,22.964,24.5391,25.5775
2013-01-14,15.7019,16.996,15.6911,17.6413,20.2776,21.7506,22.9808,24.6456,25.2938
2013-01-15,15.9725,17.9144,15.9672,17.7517,20.2425,21.7292,22.8587,24.539,25.1822
2013-01-16,16.146,17.8226,16.1246,17.4306,19.9597,21.5207,22.6692,24.2647,25.0146
2013-01-17,15.9134,,15.8275,16.8324,19.4148,20.8523,22.1014,23.7677,24.6678
2013-01-18,15.8831,,15.7092,16.8494,19.4353,20.7938,21.9209,23.5355,24.3377
2013-01-21,15.4605,15.061,16.2465,,18.8187,20.3451,21.5665,23.0548,23.9724
2013-01-22,16.063,15.7957,16.4828,14.6933,18.7721,20.2552,21.2573,22.6456,23.6773
2013-01-23,16.2203,15.8873,16.6395,17.1818,18.7925,20.2508,21.2551,22.66,23.5301
2013-01-24,15.3145,14.8206,15.8169,16.6445,18.3424,19.915,20.9623,22.4622,23.3828
2013-01-25,14.9093,14.1971,15.4998,16.2501,18.02,19.5198,20.529,22.0117,23.083
2013-01-28,15.1979,14.3891,15.5871,16.3479,17.826,19.4169,20.4011,21.9344,22.9407
2013-01-29,14.8562,13.8122,15.2717,16.1471,17.5979,19.2792,20.4142,21.9009,22.9541
2013-01-30,15.9384,15.3711,16.1316,16.8131,18.3534,19.5241,20.5847,22.0269,23.0201
2013-01-31,16.6395,16.1705,16.7728,17.315,18.9258,20.0657,21.0679,22.2863,23.1886
2013-02-01,15.9874,14.7331,16.273,16.9996,18.7883,20.0036,20.9798,22.3087,23.3025
2013-02-04,20.1454,21.2775,19.9973,19.705,20.5791,21.0563,21.9934,22.8809,23.6521
2013-02-05,19.2593,20.0892,19.1748,19.3826,20.2744,21.2627,22.0093,23.2889,24.176
2013-02-06,20.2113,21.1238,20.1401,20.054,20.7809,21.5699,22.1407,23.2447,24.0722
2013-02-07,20.7955,21.9381,20.7292,20.4214,21.1437,21.9222,22.6145,23.6268,24.3088
2013-02-08,18.5593,17.7658,18.5903,19.0532,19.948,21.0984,21.9163,23.3738,24.2267
2013-02-11,18.9342,20.4139,18.9219,19.0652,20.0638,21.1301,21.963,23.1717,23.965
2013-02-12,18.3682,19.4938,18.3652,18.7028,19.7519,20.8942,21.7776,23.1517,24.0526
2013-02-13,18.2817,18.485,18.2789,18.4769,19.5572,20.6726,21.6624,23.0203,23.9091
2013-02-14,18.6532,,18.6416,18.7961,19.8917,20.818,21.7679,23.0335,23.9218
2013-02-15,18.8463,,18.8137,19.0568,19.9587,20.9165,21.9195,23.2189,23.9462
2013-02-18,19.3248,19.3732,19.2101,,20.1634,21.1595,22.0803,23.3253,24.2171
2013-02-19,18.4631,18.4523,18.4832,16.4917,19.4279,20.731,21.6607,23.0955,23.9675
2013-02-20,19.6147,19.7995,19.3315,18.6417,20.0547,20.9584,21.7974,22.9827,23.92
2013-02-21,21.5133,21.9818,20.9142,20.0347,21.204,21.7171,22.4104,23.5217,24.2647
2013-02-22,20.8556,21.5899,20.0634,20.0471,20.4563,21.2446,22.0144,23.3364,24.0727
2013-02-25,21.3086,23.012,20.1673,19.7651,20.2685,20.9415,21.8165,22.9784,23.8483
2013-02-26,25.8975,28.4638,24.4194,22.9349,23.6602,23.4688,23.4898,24.3313,24.5724
2013-02-27,22.0043,22.8424,21.6136,21.1255,21.9954,22.3881,22.8837,23.6905,24.3273
2013-02-28,21.0046,21.4996,20.8108,20.5057,21.3886,21.8908,22.2093,23.0948,23.8665
2013-03-01,21.7728,22.0457,21.683,21.0892,22.1158,22.3698,22.6578,23.3852,23.8054
2013-03-04,21.4361,21.6355,21.3973,20.9616,21.833,22.2585,22.5342,23.2389,23.9786
2013-03-05,19.5539,19.3983,19.5786,19.5598,20.5601,21.5343,22.0329,22.9109,23.7326
2013-03-06,20.1143,20.1919,20.1042,19.9028,20.9319,21.5498,21.9381,22.9139,23.716
2013-03-07,18.7353,17.8837,18.8219,19.4039,20.2989,21.1834,21.7689,22.7632,23.5266
2013-03-08,17.3844,15.6052,17.5225,18.721,19.5274,20.6395,21.2862,22.4898,23.3617
2013-03-11,17.6154,17.3477,17.624,18.7991,19.6444,20.8318,21.3415,22.4039,23.1554
2013-03-12,17.3243,17.8165,17.3139,18.5448,19.5989,20.7143,21.3091,22.388,23.1544
2013-03-13,16.9279,18.5754,16.9079,18.2571,19.3013,20.8548,21.5132,22.5818,23.1934
2013-03-14,15.0835,,15.8015,17.3294,18.504,20.1359,21.1246,22.4372,23.1245
2013-03-15,15.7276,,16.2378,17.5902,18.9448,20.5737,21.3442,22.5858,23.2338
2013-03-18,18.0979,18.197,18.9647,19.7354,20.9948,21.6312,,22.8349,23.3154
2013-03-19,21.5306,21.5167,21.2564,21.5436,22.1457,22.4343,17.3352,23.4345,23.976
2013-03-20,18.8741,18.8622,19.5993,20.2029,21.4288,22.1085,17.8834,23.1065,23.9194
2013-03-21,19.7897,19.7567,20.1501,20.6165,21.6395,22.0541,18.285,23.2488,23.687
2013-03-22,21.2876,21.3438,20.9611,21.0324,21.9505,22.3172,18.4306,23.3953,23.9406
2013-03-25,21.2387,21.2859,21.1419,21.5193,21.946,22.5339,18.3374,23.4084,24.1219
2013-03-26,20.8755,20.6926,21.1658,21.4905,22.1981,22.8579,18.2932,23.4441,24.2378
2013-03-27,21.8599,21.8109,21.9229,22.2641,22.758,23.2391,18.3506,23.6332,24.3566
2013-03-28,20.8944,20.6588,21.1391,21.6499,22.3083,22.8445,20.023,23.651,24.3621
2013-04-02,19.6165,19.2942,19.7498,20.3532,21.3627,22.3399,21.3258,23.3418,24.065
2013-04-03,20.7645,20.9584,20.6965,21.214,21.9888,22.4278,22.7166,23.2408,23.9149
2013-04-04,21.0977,21.1741,21.0755,21.5194,22.1334,22.5978,23.025,23.4996,24.1637
2013-04-05,22.2855,22.4749,22.2399,22.6305,22.9848,23.2025,23.1183,23.8947,24.4922
2013-04-08,21.4857,22.0125,21.418,21.8275,22.4506,23.0395,23.4208,23.8499,24.509
2013-04-09,20.4229,20.4343,20.4218,21.0778,22.089,22.7415,23.2943,23.6306,24.353
2013-04-10,19.1768,19.5748,19.1462,19.8155,21.1176,21.7873,23.074,23.3749,24.0547
2013-04-11,18.848,19.3199,18.821,19.596,20.8236,21.5957,22.165,22.8098,23.7061
2013-04-12,20.2145,20.5144,20.2024,20.5626,21.663,21.9756,22.3824,23.0797,23.8133
2013-04-15,20.1989,22.772,20.177,20.6572,21.7051,22.2093,22.6479,23.2004,23.9683
2013-04-16,20.5067,23.4846,20.4985,20.9625,21.9413,22.4749,22.8375,23.2768,24.0251
2013-04-17,22.7545,31.103,22.7553,22.6995,22.909,23.2212,23.2934,24.0552,24.4737
2013-04-18,21.949,,21.9428,22.0261,22.574,22.9655,23.3127,23.7774,24.3881
2013-04-19,20.4999,,20.3895,21.2033,22.0944,22.6808,23.1392,23.3791,24.1561
