Date,Time,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,TotalTicks
8/30/2015,21:00:00,1.11671,1.1262,1.11658,1.12087,1.11791,1.12634,1.11718,1.12124,248174
8/31/2015,21:00:00,1.12087,1.13316,1.12074,1.13139,1.12124,1.13329,1.12091,1.13176,378000
9/1/2015,21:00:00,1.13139,1.13188,1.12159,1.12235,1.13176,1.13205,1.12173,1.12288,299591
9/2/2015,21:00:00,1.12235,1.12428,1.10867,1.11215,1.12288,1.12442,1.10879,1.1124,310541
9/3/2015,21:00:00,1.11215,1.11887,1.1089,1.11445,1.1124,1.11919,1.10894,1.11516,308059
9/5/2015,21:00:00,1.11445,1.11653,1.11445,1.11609,1.11516,1.11695,1.11516,1.11653,797
9/6/2015,21:00:00,1.11609,1.11772,1.11208,1.11684,1.11653,1.11784,1.11223,1.11713,199242
9/7/2015,21:00:00,1.11684,1.1229,1.11519,1.12013,1.11713,1.12303,1.11531,1.12037,255580
9/8/2015,21:00:00,1.12013,1.12157,1.11312,1.12058,1.12037,1.12171,1.11324,1.12083,268175
9/9/2015,21:00:00,1.12058,1.12949,1.1171,1.12769,1.12083,1.12962,1.11723,1.12812,322244
9/10/2015,21:00:00,1.12769,1.1349,1.12536,1.13358,1.12812,1.13503,1.12549,1.13406,274823
9/12/2015,21:00:00,1.13358,1.13416,1.13275,1.13306,1.13406,1.13478,1.13329,1.13346,261
9/13/2015,21:00:00,1.13306,1.13726,1.1283,1.13153,1.13346,1.1374,1.12841,1.13181,203088
9/14/2015,21:00:00,1.13153,1.13282,1.12583,1.12658,1.13181,1.13297,1.12592,1.12711,223187
9/15/2015,21:00:00,1.12658,1.13201,1.12136,1.12884,1.12711,1.13214,1.12146,1.12977,222049
9/16/2015,21:00:00,1.12884,1.14407,1.12838,1.14282,1.12977,1.14421,1.12851,1.14361,337292
9/17/2015,21:00:00,1.14282,1.14598,1.12686,1.12942,1.14361,1.14611,1.12704,1.13078,327825
9/19/2015,21:00:00,1.12942,1.12942,1.12634,1.1281,1.13078,1.13078,1.12667,1.1286,1465
9/20/2015,21:00:00,1.1281,1.13294,1.11806,1.11887,1.1286,1.13309,1.11818,1.11907,254775
9/21/2015,21:00:00,1.11887,1.1207,1.11128,1.11186,1.11907,1.12086,1.11141,1.11219,244543
9/22/2015,21:00:00,1.11186,1.1213,1.11047,1.11844,1.11219,1.12143,1.1106,1.11866,277885
9/23/2015,21:00:00,1.11844,1.12954,1.11639,1.12288,1.11866,1.12966,1.11651,1.12313,304373
9/24/2015,21:00:00,1.12288,1.12332,1.11156,1.11906,1.12313,1.12358,1.1117,1.12038,295832
9/26/2015,21:00:00,1.11906,1.11906,1.11743,1.11819,1.12038,1.12038,1.11766,1.11933,1079
9/27/2015,21:00:00,1.11819,1.12472,1.11456,1.12438,1.11933,1.12486,1.1147,1.12459,272697
9/28/2015,21:00:00,1.12438,1.12807,1.11933,1.1246,1.12459,1.12821,1.11946,1.12527,285366
9/29/2015,21:00:00,1.1246,1.12608,1.11568,1.11751,1.12527,1.12621,1.11579,1.11779,260274
9/30/2015,21:00:00,1.11751,1.12087,1.11344,1.11922,1.11779,1.12097,1.11358,1.11969,237034
10/1/2015,21:00:00,1.11922,1.13179,1.11494,1.12054,1.11969,1.13194,1.1151,1.12159,335921
10/3/2015,21:00:00,1.12054,1.12254,1.12012,1.1217,1.12159,1.12352,1.12104,1.1222,749
10/4/2015,21:00:00,1.1217,1.12887,1.11728,1.11844,1.1222,1.12901,1.11741,1.11921,292332
10/5/2015,21:00:00,1.11844,1.1279,1.11714,1.1268,1.11921,1.12803,1.11729,1.12757,235724
10/6/2015,21:00:00,1.1268,1.12837,1.12109,1.12368,1.12757,1.12854,1.12122,1.1239,268060
10/7/2015,21:00:00,1.12368,1.13272,1.1234,1.12743,1.1239,1.13285,1.12354,1.12796,263727
10/8/2015,21:00:00,1.12743,1.13866,1.12666,1.1352,1.12796,1.13877,1.12679,1.13656,277216
10/10/2015,21:00:00,1.1352,1.13649,1.13503,1.13599,1.13656,1.13693,1.13582,1.13685,359
10/11/2015,21:00:00,1.13599,1.13963,1.13531,1.13569,1.13685,1.13976,1.13551,1.13594,175538
10/12/2015,21:00:00,1.13569,1.14105,1.13434,1.1378,1.13594,1.14117,1.1345,1.13803,216518
10/13/2015,21:00:00,1.1378,1.14885,1.13768,1.14731,1.13803,1.14898,1.13787,1.14753,251425
10/14/2015,21:00:00,1.14731,1.14947,1.13626,1.13858,1.14753,1.1496,1.13639,1.13953,294246
10/15/2015,21:00:00,1.13858,1.13944,1.13337,1.13469,1.13953,1.14009,1.13351,1.13503,216767
10/17/2015,21:00:00,1.13469,1.13586,1.13452,1.1356,1.13503,1.13681,1.13469,1.1365,491
10/18/2015,21:00:00,1.1356,1.13786,1.13049,1.13229,1.1365,1.13797,1.13064,1.13292,228375
10/19/2015,21:00:00,1.13229,1.13865,1.13221,1.1344,1.13292,1.13878,1.13248,1.13469,187682
10/20/2015,21:00:00,1.1344,1.13769,1.13333,1.13376,1.13469,1.13783,1.13347,1.13404,195975
10/21/2015,21:00:00,1.13376,1.13506,1.10994,1.11075,1.13404,1.1352,1.11008,1.11097,348453
10/22/2015,21:00:00,1.11075,1.11391,1.09959,1.10109,1.11097,1.11405,1.09973,1.10245,334684
10/24/2015,21:00:00,1.10109,1.10109,1.09871,1.09988,1.10245,1.10245,1.099,1.10052,2088
10/25/2015,21:00:00,1.09988,1.10677,1.09975,1.10561,1.10052,1.1069,1.10043,1.10593,234618
10/26/2015,21:00:00,1.10561,1.10781,1.10297,1.10481,1.10593,1.10795,1.1031,1.10516,224579
10/27/2015,21:00:00,1.10481,1.10953,1.08964,1.09211,1.10516,1.10965,1.08976,1.09258,312735
10/28/2015,21:00:00,1.09211,1.09852,1.09015,1.0975,1.09258,1.09871,1.0903,1.09812,292079
10/29/2015,21:00:00,1.0975,1.1072,1.0965,1.10004,1.09812,1.10733,1.09663,1.10138,338056
10/31/2015,21:00:00,1.10004,1.10435,1.10004,1.10354,1.10138,1.10464,1.10138,1.10375,1957
11/1/2015,22:00:00,1.10354,1.10527,1.09998,1.10134,1.10375,1.10535,1.10011,1.10203,203468
11/2/2015,22:00:00,1.10134,1.10294,1.09353,1.09583,1.10203,1.10307,1.09365,1.09696,205787
11/3/2015,22:00:00,1.09583,1.09673,1.08436,1.08626,1.09696,1.09696,1.08448,1.08683,261260
11/4/2015,22:00:00,1.08626,1.08972,1.0833,1.08832,1.08683,1.08985,1.08343,1.08854,251244
11/5/2015,22:00:00,1.08832,1.08931,1.07048,1.07361,1.08854,1.08946,1.07064,1.07472,274887
11/7/2015,22:00:00,1.07361,1.07365,1.07206,1.07267,1.07472,1.07472,1.0724,1.07338,1708
11/8/2015,22:00:00,1.07267,1.07895,1.07187,1.07503,1.07338,1.07907,1.07202,1.07525,231321
11/9/2015,22:00:00,1.07503,1.07635,1.06737,1.0723,1.07525,1.07647,1.0675,1.07257,235920
11/10/2015,22:00:00,1.0723,1.07731,1.0705,1.07387,1.07257,1.07745,1.07062,1.07483,216065
11/11/2015,22:00:00,1.07387,1.08298,1.06904,1.08113,1.07483,1.08317,1.06919,1.08162,330401
11/12/2015,22:00:00,1.08113,1.08167,1.07135,1.07625,1.08162,1.08182,1.07149,1.07761,281510
11/14/2015,22:00:00,1.07625,1.07625,1.07223,1.07396,1.07761,1.07761,1.07243,1.07424,2640
11/15/2015,22:00:00,1.07396,1.07576,1.06739,1.06853,1.07424,1.0759,1.06752,1.06881,264578
11/16/2015,22:00:00,1.06853,1.06902,1.06301,1.064,1.06881,1.06915,1.06312,1.06437,257970
11/17/2015,22:00:00,1.064,1.06921,1.06161,1.06582,1.06437,1.06933,1.06175,1.06613,240771
11/18/2015,22:00:00,1.06582,1.07625,1.06544,1.07323,1.06613,1.07636,1.06563,1.07362,294264
11/19/2015,22:00:00,1.07323,1.07378,1.06391,1.06424,1.07362,1.07395,1.06409,1.06547,244405
11/21/2015,22:00:00,1.06424,1.06424,1.0633,1.06379,1.06547,1.06547,1.06369,1.06415,1258
11/22/2015,22:00:00,1.06379,1.06562,1.05916,1.06352,1.06415,1.06577,1.05933,1.06377,246863
11/23/2015,22:00:00,1.06352,1.06728,1.06189,1.06419,1.06377,1.06742,1.06204,1.06442,251992
11/24/2015,22:00:00,1.06419,1.06887,1.05652,1.06235,1.06442,1.06901,1.05667,1.0626,293052
11/25/2015,22:00:00,1.06235,1.06269,1.05994,1.06088,1.0626,1.06283,1.06007,1.06124,159999
11/26/2015,22:00:00,1.06088,1.06374,1.05679,1.05888,1.06124,1.06388,1.05691,1.06014,191086
11/28/2015,22:00:00,1.05888,1.05947,1.05856,1.05877,1.06014,1.06014,1.05892,1.05923,560
11/29/2015,22:00:00,1.05877,1.05945,1.05574,1.05624,1.05923,1.05958,1.05585,1.05664,202566
11/30/2015,22:00:00,1.05624,1.06366,1.05618,1.06306,1.05664,1.06378,1.0564,1.0634,232813
12/1/2015,22:00:00,1.06306,1.06355,1.05502,1.06123,1.0634,1.06385,1.05513,1.06169,268424
12/2/2015,22:00:00,1.06123,1.09806,1.05163,1.09375,1.06169,1.09816,1.05261,1.09422,530178
12/3/2015,22:00:00,1.09375,1.09557,1.08356,1.08748,1.09422,1.09571,1.0837,1.08822,458395
12/5/2015,22:00:00,1.08748,1.08748,1.08633,1.08701,1.08822,1.08822,1.08689,1.08799,227
12/6/2015,22:00:00,1.08701,1.08866,1.07956,1.08365,1.08799,1.08882,1.07967,1.08385,265750
12/7/2015,22:00:00,1.08365,1.09022,1.08296,1.08906,1.08385,1.09036,1.0831,1.08934,289988
12/8/2015,22:00:00,1.08906,1.10423,1.08786,1.10242,1.08934,1.10436,1.08799,1.10264,360369
12/9/2015,22:00:00,1.10242,1.10243,1.09241,1.09396,1.10264,1.10282,1.09258,1.09423,289780
12/10/2015,22:00:00,1.09396,1.10302,1.09261,1.09841,1.09423,1.10316,1.09272,1.09971,338850
12/12/2015,22:00:00,1.09841,1.09946,1.09741,1.09827,1.09971,1.10003,1.09794,1.09873,824
12/13/2015,22:00:00,1.09827,1.10481,1.0945,1.09904,1.09873,1.10494,1.09462,1.09931,357221
12/14/2015,22:00:00,1.09904,1.10591,1.09042,1.09248,1.09931,1.10604,1.09052,1.09355,318649
12/15/2015,22:00:00,1.09248,1.10113,1.08868,1.09085,1.09355,1.1013,1.08887,1.09146,427960
12/16/2015,22:00:00,1.09085,1.09134,1.08021,1.08248,1.09146,1.09168,1.08033,1.0827,310945
12/17/2015,22:00:00,1.08248,1.08739,1.08044,1.08649,1.0827,1.08754,1.08055,1.08721,334229
12/19/2015,22:00:00,1.08649,1.08695,1.08499,1.08511,1.08721,1.08745,1.0855,1.08609,377
12/20/2015,22:00:00,1.08511,1.09387,1.08464,1.09132,1.08609,1.09399,1.08489,1.09164,238752
12/21/2015,22:00:00,1.09132,1.09835,1.09018,1.09554,1.09164,1.09849,1.09031,1.09579,219411
12/22/2015,22:00:00,1.09554,1.0956,1.08692,1.09092,1.09579,1.09583,1.08705,1.09122,188054
12/23/2015,22:00:00,1.09092,1.09672,1.09025,1.09512,1.09122,1.09683,1.09051,1.0956,115061
12/27/2015,22:00:00,1.09512,1.0992,1.09484,1.09628,1.0956,1.09931,1.0956,1.09704,145131
12/28/2015,22:00:00,1.09628,1.09911,1.08985,1.09184,1.09704,1.09924,1.08996,1.09211,172021
12/29/2015,22:00:00,1.09184,1.09432,1.09012,1.09308,1.09211,1.09446,1.09028,1.09332,178347
12/30/2015,22:00:00,1.09308,1.09367,1.08523,1.08627,1.09332,1.09379,1.08536,1.08682,130046
1/2/2016,22:00:00,1.08627,1.08806,1.08535,1.08728,1.08682,1.0884,1.08584,1.08754,639
1/3/2016,22:00:00,1.08728,1.09458,1.07806,1.08267,1.08754,1.09471,1.07819,1.0835,319703
1/4/2016,22:00:00,1.08267,1.08383,1.07101,1.07476,1.0835,1.08397,1.07114,1.07492,235435
1/5/2016,22:00:00,1.07476,1.07989,1.0711,1.07792,1.07492,1.08002,1.07168,1.07833,288361
1/6/2016,22:00:00,1.07792,1.09397,1.07706,1.09289,1.07833,1.09405,1.07717,1.09352,346824
1/7/2016,22:00:00,1.09289,1.09332,1.08028,1.09187,1.09352,1.09364,1.08039,1.09319,360919
1/9/2016,22:00:00,1.09187,1.09202,1.091,1.09147,1.09319,1.09319,1.09137,1.09238,315
1/10/2016,22:00:00,1.09147,1.09693,1.08471,1.08582,1.09238,1.09711,1.08485,1.08597,292152
1/11/2016,22:00:00,1.08582,1.08998,1.0819,1.08567,1.08597,1.09009,1.08201,1.08603,278616
1/12/2016,22:00:00,1.08567,1.08872,1.08044,1.08762,1.08603,1.08886,1.08056,1.08788,297114
1/13/2016,22:00:00,1.08762,1.09427,1.08341,1.08621,1.08788,1.0944,1.08354,1.08662,353004
1/14/2016,22:00:00,1.08621,1.0984,1.08539,1.09063,1.08662,1.09853,1.08551,1.09194,392838
1/16/2016,22:00:00,1.09063,1.09368,1.09063,1.0921,1.09194,1.09439,1.09194,1.093,1277
1/17/2016,22:00:00,1.0921,1.09272,1.08682,1.08896,1.093,1.09308,1.08696,1.08953,217924
1/18/2016,22:00:00,1.08896,1.09384,1.08588,1.09063,1.08953,1.09398,1.08602,1.09082,264016
1/19/2016,22:00:00,1.09063,1.09755,1.08767,1.08827,1.09082,1.09767,1.08781,1.08951,356639
1/20/2016,22:00:00,1.08827,1.09212,1.0777,1.08718,1.08951,1.09228,1.07785,1.08748,454582
1/21/2016,22:00:00,1.08718,1.08761,1.07886,1.07919,1.08748,1.08774,1.07897,1.08054,298490
1/23/2016,22:00:00,1.07919,1.0799,1.07881,1.07906,1.08054,1.08072,1.07903,1.07956,729
1/24/2016,22:00:00,1.07906,1.08563,1.07823,1.08487,1.07956,1.08604,1.07901,1.08504,237740
1/25/2016,22:00:00,1.08487,1.08739,1.08182,1.08676,1.08504,1.08752,1.08194,1.08722,241186
1/26/2016,22:00:00,1.08676,1.0916,1.08501,1.08921,1.08722,1.09172,1.08515,1.08934,306340
1/27/2016,22:00:00,1.08921,1.09671,1.08691,1.0939,1.08934,1.09684,1.08704,1.09421,281764
1/28/2016,22:00:00,1.0939,1.09479,1.08093,1.08287,1.09421,1.09495,1.08106,1.08335,385153
1/30/2016,22:00:00,1.08287,1.08345,1.08235,1.08307,1.08335,1.08401,1.08281,1.08348,692
1/31/2016,22:00:00,1.08307,1.09122,1.08145,1.08864,1.08348,1.09135,1.08155,1.08886,234303
2/1/2016,22:00:00,1.08864,1.09395,1.0882,1.09176,1.08886,1.09405,1.08863,1.0921,233081
2/2/2016,22:00:00,1.09176,1.1145,1.09031,1.11024,1.0921,1.11464,1.09044,1.11102,407200
2/3/2016,22:00:00,1.11024,1.12388,1.1069,1.12054,1.11102,1.12397,1.10703,1.12104,446096
2/4/2016,22:00:00,1.12054,1.12443,1.11082,1.11518,1.12104,1.12525,1.11095,1.11646,417225
2/6/2016,22:00:00,1.11518,1.11534,1.11393,1.11417,1.11646,1.11646,1.11423,1.11455,613
2/7/2016,22:00:00,1.11417,1.12154,1.1086,1.11919,1.11455,1.12167,1.10871,1.11965,376668
2/8/2016,22:00:00,1.11919,1.13376,1.11617,1.12915,1.11965,1.13388,1.11629,1.12941,535664
2/9/2016,22:00:00,1.12915,1.13109,1.11598,1.1288,1.12941,1.13122,1.11614,1.12959,545287
2/10/2016,22:00:00,1.1288,1.13759,1.12734,1.13213,1.12959,1.13774,1.12747,1.13254,680295
2/11/2016,22:00:00,1.13213,1.1333,1.12134,1.12484,1.13254,1.13348,1.12148,1.12606,435329
2/13/2016,22:00:00,1.12484,1.12484,1.12264,1.12325,1.12606,1.12606,1.12324,1.12415,304
2/14/2016,22:00:00,1.12325,1.12486,1.11275,1.11516,1.12415,1.12554,1.11286,1.11563,287865
2/15/2016,22:00:00,1.11516,1.11925,1.11236,1.11405,1.11563,1.11937,1.11249,1.11444,321382
2/16/2016,22:00:00,1.11405,1.11785,1.11054,1.11276,1.11444,1.118,1.11061,1.11302,322024
2/17/2016,22:00:00,1.11276,1.11491,1.10703,1.11053,1.11302,1.11504,1.10717,1.11087,309195
2/18/2016,22:00:00,1.11053,1.11387,1.10658,1.11258,1.11087,1.11401,1.10674,1.11331,296301
2/20/2016,22:00:00,1.11258,1.11258,1.11074,1.1109,1.11331,1.11331,1.11094,1.11147,1872
2/21/2016,22:00:00,1.1109,1.11241,1.10025,1.10266,1.11147,1.11259,1.10038,1.10308,269070
2/22/2016,22:00:00,1.10266,1.10522,1.09896,1.10176,1.10308,1.10536,1.09907,1.10219,284315
2/23/2016,22:00:00,1.10176,1.10458,1.09566,1.10099,1.10219,1.10473,1.0958,1.10144,334530
2/24/2016,22:00:00,1.10099,1.10493,1.09861,1.10168,1.10144,1.10505,1.09874,1.1019,279904
2/25/2016,22:00:00,1.10168,1.10677,1.09112,1.09244,1.1019,1.10691,1.09125,1.09367,283511
2/27/2016,22:00:00,1.09244,1.09274,1.09101,1.09101,1.09367,1.09367,1.09147,1.09184,1069
2/28/2016,22:00:00,1.09101,1.09621,1.08586,1.0872,1.09184,1.09631,1.08597,1.08739,274405
2/29/2016,22:00:00,1.0872,1.08929,1.08336,1.08653,1.08739,1.08944,1.08349,1.08707,287492
3/1/2016,22:00:00,1.08653,1.08806,1.0825,1.08674,1.08707,1.08818,1.08263,1.08694,246266
3/2/2016,22:00:00,1.08674,1.09722,1.08529,1.0955,1.08694,1.09737,1.08542,1.09577,247356
3/3/2016,22:00:00,1.0955,1.10428,1.09025,1.10012,1.09577,1.10442,1.09042,1.10139,325299
3/5/2016,22:00:00,1.10012,1.10012,1.09821,1.09866,1.10139,1.10139,1.09842,1.09944,760
3/6/2016,22:00:00,1.09866,1.10252,1.09395,1.1013,1.09944,1.10265,1.09407,1.10154,186050
3/7/2016,22:00:00,1.1013,1.10573,1.0993,1.1009,1.10154,1.10586,1.09942,1.10117,211163
3/8/2016,22:00:00,1.1009,1.10343,1.09454,1.09904,1.10117,1.10356,1.09467,1.10035,189474
3/9/2016,22:00:00,1.09904,1.12177,1.08212,1.11767,1.10035,1.12189,1.08222,1.11849,536818
3/10/2016,22:00:00,1.11767,1.12093,1.10797,1.11439,1.11849,1.12105,1.10812,1.1151,346677
3/12/2016,22:00:00,1.11439,1.11439,1.11294,1.1136,1.1151,1.1151,1.11342,1.1141,469
3/13/2016,21:00:00,1.1136,1.11758,1.10773,1.10967,1.1141,1.11776,1.10784,1.11067,249193
3/14/2016,21:00:00,1.10967,1.11245,1.10709,1.11082,1.11067,1.11255,1.10726,1.1113,231943
3/15/2016,21:00:00,1.11082,1.12419,1.10573,1.12222,1.1113,1.12434,1.10585,1.12254,320547
3/16/2016,21:00:00,1.12222,1.1342,1.12043,1.13159,1.12254,1.13433,1.12056,1.13201,358591
3/17/2016,21:00:00,1.13159,1.13364,1.12553,1.12663,1.13201,1.13377,1.12568,1.12743,247053
3/19/2016,21:00:00,1.12663,1.12663,1.1253,1.12563,1.12743,1.12743,1.12575,1.12698,433
3/20/2016,21:00:00,1.12563,1.12842,1.12337,1.12401,1.12698,1.12855,1.1235,1.12441,198973
3/21/2016,21:00:00,1.12401,1.12594,1.11877,1.12158,1.12441,1.12607,1.11893,1.12182,257227
3/22/2016,21:00:00,1.12158,1.1223,1.11589,1.11787,1.12182,1.12244,1.11602,1.11862,194894
3/23/2016,21:00:00,1.11787,1.11872,1.11434,1.11729,1.11862,1.11885,1.11448,1.11776,182205
3/24/2016,21:00:00,1.11729,1.11808,1.11525,1.11591,1.11776,1.11833,1.11547,1.11722,70927
3/26/2016,21:00:00,1.11591,1.11665,1.11577,1.11586,1.11722,1.11731,1.1162,1.11664,162
3/27/2016,21:00:00,1.11586,1.12194,1.11522,1.11937,1.11664,1.12207,1.11537,1.11981,96063
3/28/2016,21:00:00,1.11937,1.13027,1.11684,1.12859,1.11981,1.13041,1.11698,1.12926,260166
3/29/2016,21:00:00,1.12859,1.13651,1.12827,1.13361,1.12926,1.1366,1.12846,1.13427,266164
3/30/2016,21:00:00,1.13361,1.14112,1.13095,1.13758,1.13427,1.14127,1.13109,1.13839,281266
3/31/2016,21:00:00,1.13758,1.14373,1.13341,1.13899,1.13839,1.14385,1.13353,1.14001,323994
4/2/2016,21:00:00,1.13899,1.14001,1.13838,1.13993,1.14001,1.14047,1.13898,1.14016,470
4/3/2016,21:00:00,1.13993,1.14122,1.13567,1.13865,1.14016,1.14135,1.13581,1.1394,214185
4/4/2016,21:00:00,1.13865,1.14046,1.13352,1.13796,1.1394,1.1406,1.13366,1.13912,244402
4/5/2016,21:00:00,1.13796,1.14314,1.13261,1.13972,1.13912,1.14326,1.13275,1.14011,273478
4/6/2016,21:00:00,1.13972,1.14535,1.1337,1.13757,1.14011,1.14551,1.13382,1.13801,290294
4/7/2016,21:00:00,1.13757,1.14186,1.13484,1.13924,1.13801,1.14202,1.13498,1.14059,179779
4/9/2016,21:00:00,1.13924,1.14196,1.13924,1.14143,1.14059,1.14235,1.14059,1.14192,834
4/10/2016,21:00:00,1.14143,1.14469,1.13716,1.14028,1.14192,1.14483,1.13731,1.14115,187810
4/11/2016,21:00:00,1.14028,1.14641,1.13448,1.13828,1.14115,1.14657,1.13463,1.13881,242121
4/12/2016,21:00:00,1.13828,1.13906,1.12676,1.12717,1.13881,1.13933,1.12691,1.12763,248825
4/13/2016,21:00:00,1.12717,1.12943,1.12332,1.12651,1.12763,1.12958,1.12347,1.12698,226084
4/14/2016,21:00:00,1.12651,1.13164,1.12451,1.12745,1.12698,1.13177,1.12467,1.12879,191098
4/16/2016,21:00:00,1.12745,1.13164,1.12745,1.13002,1.12879,1.13235,1.12879,1.13069,1362
4/17/2016,21:00:00,1.13002,1.13315,1.12731,1.13098,1.13069,1.13329,1.12745,1.13161,179219
4/18/2016,21:00:00,1.13098,1.13841,1.13028,1.1356,1.13161,1.13854,1.13042,1.13588,181804
4/19/2016,21:00:00,1.1356,1.13875,1.12897,1.12947,1.13588,1.13892,1.12912,1.12978,197574
4/20/2016,21:00:00,1.12947,1.13983,1.12686,1.12861,1.12978,1.14005,1.12704,1.12889,289232
4/21/2016,21:00:00,1.12861,1.13083,1.12163,1.12181,1.12889,1.13095,1.12189,1.12317,232647
4/23/2016,21:00:00,1.12181,1.12247,1.12142,1.12157,1.12317,1.12355,1.12185,1.12203,770
4/24/2016,21:00:00,1.12157,1.12776,1.12145,1.12644,1.12203,1.1279,1.12203,1.12701,201763
4/25/2016,21:00:00,1.12644,1.1339,1.12558,1.12949,1.12701,1.13403,1.12571,1.13011,213438
4/26/2016,21:00:00,1.12949,1.13613,1.12705,1.13192,1.13011,1.1363,1.12728,1.13304,254970
4/27/2016,21:00:00,1.13192,1.13673,1.12955,1.13477,1.13304,1.13688,1.12969,1.13552,286212
4/28/2016,21:00:00,1.13477,1.14588,1.13454,1.14448,1.13552,1.14601,1.135,1.14565,281326
4/30/2016,21:00:00,1.14448,1.14624,1.14288,1.14568,1.14565,1.14647,1.14334,1.14647,1014
5/1/2016,21:00:00,1.14568,1.15356,1.14476,1.15289,1.14647,1.1537,1.1449,1.15349,234060
5/2/2016,21:00:00,1.15289,1.16158,1.14945,1.14954,1.15349,1.16174,1.14963,1.14984,278660
5/3/2016,21:00:00,1.14954,1.15291,1.14657,1.14851,1.14984,1.15305,1.1467,1.14902,295804
5/4/2016,21:00:00,1.14851,1.14932,1.13853,1.14032,1.14902,1.14946,1.13865,1.1407,227009
5/5/2016,21:00:00,1.14032,1.1477,1.1386,1.13984,1.1407,1.14842,1.13874,1.14113,252266
5/7/2016,21:00:00,1.13984,1.14014,1.13894,1.13922,1.14113,1.14113,1.1395,1.13994,365
5/8/2016,21:00:00,1.13922,1.14193,1.1374,1.13809,1.13994,1.14207,1.1376,1.13842,203285
5/9/2016,21:00:00,1.13809,1.14094,1.13578,1.13694,1.13842,1.14104,1.13592,1.13741,206451
5/10/2016,21:00:00,1.13694,1.14459,1.13675,1.14253,1.13741,1.14473,1.13697,1.14279,198501
5/11/2016,21:00:00,1.14253,1.14287,1.13697,1.13741,1.14279,1.14301,1.13712,1.13802,198349
5/12/2016,21:00:00,1.13741,1.13792,1.12824,1.13026,1.13802,1.13805,1.12837,1.13144,242527
5/14/2016,21:00:00,1.13026,1.13098,1.12994,1.13084,1.13144,1.13182,1.13054,1.13145,409
5/15/2016,21:00:00,1.13084,1.13419,1.13009,1.13191,1.13145,1.13431,1.13034,1.13222,142821
5/16/2016,21:00:00,1.13191,1.13481,1.13005,1.131,1.13222,1.13504,1.13027,1.13164,174571
5/17/2016,21:00:00,1.131,1.13156,1.12136,1.12142,1.13164,1.13176,1.1215,1.12184,215400
5/18/2016,21:00:00,1.12142,1.12296,1.11794,1.12018,1.12184,1.12307,1.11805,1.12037,216469
5/19/2016,21:00:00,1.12018,1.12366,1.11957,1.12165,1.12037,1.12387,1.11971,1.12299,148767
5/21/2016,21:00:00,1.12165,1.12194,1.12063,1.12063,1.12299,1.12299,1.1209,1.12117,569
5/22/2016,21:00:00,1.12063,1.12422,1.11869,1.12187,1.12117,1.1244,1.11882,1.12223,165033
5/23/2016,21:00:00,1.12187,1.12265,1.11318,1.11385,1.12223,1.1228,1.11332,1.1143,183559
5/24/2016,21:00:00,1.11385,1.11664,1.11282,1.11538,1.1143,1.11677,1.11296,1.11557,164994
5/25/2016,21:00:00,1.11538,1.12163,1.11489,1.11923,1.11557,1.12175,1.11503,1.11955,177491
5/26/2016,21:00:00,1.11923,1.12001,1.11093,1.11093,1.11955,1.12016,1.11118,1.11183,176663
5/28/2016,21:00:00,1.11093,1.1118,1.11093,1.11117,1.11183,1.11236,1.11137,1.11157,275
5/29/2016,21:00:00,1.11117,1.11441,1.10973,1.11359,1.11157,1.11455,1.10985,1.11403,125919
5/30/2016,21:00:00,1.11359,1.11728,1.11216,1.11295,1.11403,1.11741,1.1123,1.11339,198922
5/31/2016,21:00:00,1.11295,1.11936,1.11135,1.11865,1.11339,1.11947,1.11149,1.11907,215942
6/1/2016,21:00:00,1.11865,1.12196,1.11448,1.11494,1.11907,1.1221,1.11462,1.11518,230583
6/2/2016,21:00:00,1.11494,1.13729,1.1136,1.1361,1.11518,1.13752,1.11373,1.13725,281635
6/4/2016,21:00:00,1.1361,1.1361,1.13379,1.13504,1.13725,1.13725,1.13418,1.13615,998
6/5/2016,21:00:00,1.13504,1.13922,1.13248,1.13529,1.13615,1.13936,1.1327,1.13568,247827
6/6/2016,21:00:00,1.13529,1.138,1.13379,1.13549,1.13568,1.13812,1.13393,1.13608,183052
6/7/2016,21:00:00,1.13549,1.14102,1.13537,1.1388,1.13608,1.14114,1.13552,1.13992,189674
6/8/2016,21:00:00,1.1388,1.14149,1.1305,1.13132,1.13992,1.14163,1.13063,1.13193,212653
6/9/2016,21:00:00,1.13132,1.13208,1.12446,1.12459,1.13193,1.13223,1.1246,1.12592,221464
6/11/2016,21:00:00,1.12459,1.12588,1.12446,1.12458,1.12592,1.12685,1.12491,1.12561,719
6/12/2016,21:00:00,1.12458,1.13025,1.12315,1.12894,1.12561,1.13039,1.12331,1.12952,249771
6/13/2016,21:00:00,1.12894,1.12978,1.11883,1.12029,1.12952,1.12993,1.11897,1.12107,240581
6/14/2016,21:00:00,1.12029,1.12982,1.11892,1.12592,1.12107,1.12998,1.11906,1.12621,262326
6/15/2016,21:00:00,1.12592,1.12943,1.11303,1.12232,1.12621,1.12957,1.11316,1.12263,344045
6/16/2016,21:00:00,1.12232,1.12957,1.12219,1.12732,1.12263,1.12971,1.12236,1.12824,241122
6/18/2016,21:00:00,1.12732,1.13396,1.12732,1.13312,1.12824,1.13474,1.12824,1.1338,1796
